Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
12.417811,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759085208
65.210987,192.168.137.87,104.18.2.32,TCP,66,37421,443,Normal,0.759091157
8.528543,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759103308
66.779022,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.759167002
9.517485,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759209859
67.323514,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.759259565
5.63565,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759282892
8.116554,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.759329017
68.269112,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.75943651
67.384654,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.759466219
116.8935,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.759522761
13.298683,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759526711
63.597128,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.759536686
67.036725,192.168.137.87,183.36.108.251,TCP,54,44006,80,Normal,0.759548478
5.092834,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.759559397
0.434813,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.759635499
88.040611,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.759658132
64.31405,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.759667736
60.503893,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.75968042
14.486939,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.759693388
64.119731,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.759741638
13.51921,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.7597426
65.289362,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.759745616
3.913374,37.187.163.89,192.168.137.85,TCP,231,80,53716,Botnet,0.759748766
65.813933,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.75977459
50.009955,172.217.163.195,192.168.137.87,TLSv1.2,135,443,42292,Normal,0.759789934
2.105234,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.759800707
10.020429,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.759855482
68.013457,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.759878495
54.496736,172.217.167.132,192.168.137.87,TLSv1.2,112,443,40652,Normal,0.759897877
6.472823,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760022387
64.107109,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.760025933
10.01556,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760087901
8.254945,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760106709
65.101056,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.760109188
3.153619,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76011171
65.269552,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.760138704
59.729948,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.760176095
4.448517,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760182687
5.564833,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760240662
6.955023,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76026858
13.57552,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760332442
51.157176,183.36.108.251,192.168.137.87,TCP,54,80,43995,Normal,0.760333323
38.499387,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.760336874
2.613996,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.76043557
67.482415,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.760497755
88.641439,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.760506258
8.329787,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.760527388
13.834946,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760536203
67.413482,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.760545533
66.681207,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.760556388
8.394159,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.760558904
66.981491,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.76056276
5.62604,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760568725
45.595788,183.36.108.251,192.168.137.233,HTTP,1095,80,55989,Botnet,0.760637865
3.471032,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760655275
61.50858,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.760659931
8.425332,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.76067371
0.43637,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76068728
54.686617,192.168.137.87,183.36.108.251,TCP,54,43998,80,Normal,0.760709463
116.952461,192.229.237.96,192.168.137.87,TLSv1.2,1434,443,44118,Normal,0.76073492
59.860501,192.168.137.233,183.36.108.251,TCP,54,55997,80,Botnet,0.760766599
59.468754,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.760772878
8.642241,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760841683
65.980134,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.760844807
59.68561,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.760845863
65.197392,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.760858715
88.0916,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.760881837
4.57428,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760884419
83.832683,192.168.137.233,183.36.108.251,TCP,54,56120,80,Botnet,0.760888752
60.070678,192.168.137.233,172.217.163.202,TCP,86,45039,443,Botnet,0.760898659
52.253533,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.760929042
91.266338,183.36.108.251,192.168.137.87,TCP,66,80,44034,Normal,0.760934
8.793694,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760953909
2.722371,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.760974316
59.445732,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.761009425
68.101193,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.761050304
7.632971,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761052264
66.25453,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.761085844
63.58074,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.761122917
6.091261,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761131616
9.467827,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.761132005
5.517338,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761132427
7.002571,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.761132855
7.445931,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761179306
115.297824,172.217.163.98,192.168.137.87,TLSv1.2,279,443,51444,Normal,0.761193823
67.922449,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.761212545
116.646423,192.168.137.87,192.229.237.96,TLSv1.2,159,44118,443,Normal,0.761326631
59.307368,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.761357232
10.790326,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761370369
87.313996,183.36.108.251,192.168.137.233,TCP,66,80,56121,Botnet,0.761382903
66.144721,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.761457779
6.03736,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761459164
10.131384,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761464348
0.658975,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761497463
0.403125,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761526974
88.496509,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.761553995
11.954376,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.7615541
3.409317,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761591686
46.109254,192.168.137.85,37.187.163.89,TCP,54,38473,80,Botnet,0.761630643
0.497432,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.761700465
126.026482,192.168.137.87,183.36.108.251,TCP,54,44074,80,Normal,0.761710624
59.179651,59.152.9.237,192.168.137.85,TCP,74,443,36674,Botnet,0.761734059
2.690918,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76187903
8.143929,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.761882763
59.530283,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.762015372
0.690518,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76204663
66.903653,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.762060159
13.624584,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762093118
67.414425,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.762098326
64.184811,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.762135063
124.089919,192.168.137.87,183.36.108.251,HTTP,989,44069,80,Normal,0.762140969
1.489034,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762167801
60.065463,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.762197736
84.64831,192.168.137.87,183.36.108.251,TCP,54,44024,80,Normal,0.762238031
10.495669,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762253144
59.594508,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.762259382
3.600507,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.762301737
68.267188,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.762322052
7.677669,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762413779
0.817486,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762437959
67.066722,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.762572034
67.496758,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.76260952
1.491094,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76262771
66.476123,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.762636359
65.255049,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.762677543
41.958291,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.762699888
42.186709,192.168.137.87,103.102.166.240,TCP,78,48261,443,Normal,0.762759282
60.904948,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.762775887
11.177782,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.762781115
0.321637,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762794787
64.267354,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.762810788
12.363302,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.762826248
88.052364,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.762852082
65.843684,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.762894531
10.85454,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76289709
63.925652,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.76292999
39.200072,183.36.108.251,192.168.137.87,TCP,66,80,43976,Normal,0.762941165
22.755481,192.168.137.233,183.36.108.251,TCP,54,56047,80,Botnet,0.762991307
67.539374,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.763032207
0.005968,192.168.137.233,23.20.239.12,TCP,66,54290,80,Botnet,0.763107799
9.502019,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.763167612
39.657014,183.36.108.251,192.168.137.87,TCP,54,80,43976,Normal,0.763197646
107.303156,172.217.167.132,192.168.137.87,TLSv1.2,112,443,40652,Normal,0.763218892
59.993956,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.763252089
121.581457,192.229.237.96,192.168.137.87,TCP,1434,443,44128,Normal,0.7632693
4.661316,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763269681
9.677297,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.763282046
67.25632,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.763293213
40.337436,192.168.137.87,192.168.137.1,DNS,78,39501,53,Normal,0.763307807
69.161702,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.763324105
106.138084,183.36.108.251,192.168.137.87,TCP,54,80,44026,Normal,0.763334204
10.891194,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763337823
10.194838,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.763348404
12.523041,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.763359769
8.310338,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.763526391
2.811928,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.763541531
1.367414,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.763547733
12.593143,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763600747
66.690936,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.763604078
12.69201,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76360447
21.205553,192.168.137.85,23.20.239.12,HTTP,228,58703,80,Botnet,0.763640791
7.766595,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763678902
93.592732,216.58.197.46,192.168.137.87,TCP,66,443,35896,Normal,0.763698415
0.280581,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.763699265
39.961261,192.168.137.85,43.227.117.155,TCP,66,33151,80,Botnet,0.763733328
3.937853,37.187.163.89,192.168.137.85,TCP,1434,80,47327,Botnet,0.763747313
59.664675,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.763814481
52.549784,178.33.210.255,192.168.137.85,TCP,66,80,39222,Botnet,0.763820875
69.203257,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.763837812
60.520255,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.763846611
8.324371,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763870484
1.577447,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763870918
7.760964,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763919353
3.405777,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.763958106
10.414903,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76398078
68.72235,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.764005875
0.369043,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.764051835
12.462328,23.20.239.12,192.168.137.233,HTTP,1095,80,41117,Botnet,0.764074576
12.390165,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.764090473
2.004274,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.764199164
34.031307,183.36.108.251,192.168.137.233,TCP,66,80,56072,Botnet,0.764201038
30.250555,183.36.108.251,192.168.137.233,HTTP,1095,80,55967,Botnet,0.764254682
66.197632,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.76428336
93.228964,192.168.137.87,183.36.108.251,TCP,54,44037,80,Normal,0.764364249
117.133354,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.76437617
8.858561,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.76440183
66.718026,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.764427628
68.655833,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.764480452
12.641608,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.764498033
126.963651,104.244.42.198,192.168.137.87,TLSv1.2,112,443,58299,Normal,0.764506401
46.252701,192.168.137.233,183.36.108.251,TCP,54,56087,80,Botnet,0.764534094
10.394642,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.764551457
59.620379,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.76455159
64.775471,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.764582181
63.343006,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.764624881
59.452743,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.764652176
6.670549,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76466035
88.028144,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.764674375
67.409883,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.764683038
85.056686,192.168.137.87,183.36.108.251,TCP,66,44025,80,Normal,0.764687444
7.581805,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.764705169
67.207825,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.76471732
101.534606,104.18.8.103,192.168.137.87,TCP,54,443,55856,Normal,0.764721779
67.499904,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.764753804
12.468865,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.764766453
68.132317,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.764805975
60.467381,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.764878745
7.245944,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.764914257
125.814812,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.764965193
67.746585,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.765019028
120.984105,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.765071455
5.100476,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765100067
67.029515,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.7651104
68.564432,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.765123886
9.779088,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765155032
68.525494,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.765175639
113.209299,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.765199625
91.778775,172.217.163.67,192.168.137.87,TCP,66,443,43997,Normal,0.7652273
62.080736,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.765273101
12.745388,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.765336355
9.473058,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765356672
53.013518,183.36.108.251,192.168.137.233,HTTP,1095,80,56095,Botnet,0.76537846
88.163529,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.765440383
59.528766,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.765484835
62.086242,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.76549324
4.502305,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.765517888
0.294019,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765563486
113.207724,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.765574909
63.081688,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.765591659
6.920711,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765653215
12.687491,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765661413
2.699513,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765677666
11.924734,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76569653
24.309025,192.168.137.233,183.36.108.251,TCP,54,55961,80,Botnet,0.765802562
7.623405,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.765807491
64.312952,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.765826265
121.460136,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.765932576
8.367034,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.765985158
1.105879,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766028287
1.959089,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766041285
5.127692,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766079133
1.388768,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766133646
66.423789,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.766175151
3.567561,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766199171
120.959256,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.766269234
113.472451,172.217.167.132,192.168.137.87,TCP,1434,443,40652,Normal,0.766307762
1.417251,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766308851
53.128631,192.168.137.233,183.36.108.251,TCP,54,56086,80,Botnet,0.766372039
9.67569,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766385173
38.447535,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.766390095
63.404913,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.766416689
8.472072,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.766512954
89.920654,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.76662222
69.101498,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.766627122
1.386046,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766629042
1.484597,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.766657688
57.63666,192.168.137.87,183.36.108.251,TCP,54,44001,80,Normal,0.766729394
41.967473,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.766729933
59.599666,192.168.137.85,37.187.163.89,TCP,54,38473,80,Botnet,0.766730336
2.233323,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766759272
64.124025,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.766782458
67.820889,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.766832333
